source,target,product_category,value_usd_annual,volume_share_pct,year_established,source_url,source_date
Dongjin Semichem,onsemi,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Analog Devices,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,GlobalFoundries,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Hua Hong Semiconductor,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Infineon,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Intel,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Kioxia,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Microchip,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Micron,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,NXP,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Nanya Technology,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Nexchip,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Powerchip (PSMC),material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Renesas,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Rohm,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,SK Hynix,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,SMIC,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,STMicroelectronics,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Samsung Foundry,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Samsung Memory,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,TSMC,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Texas Instruments,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Tower Semiconductor,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,UMC,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Vanguard (VIS),material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Western Digital,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,Wolfspeed,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Entegris,onsemi,material,,,,https://www.reuters.com/article/us-japan-southkorea-laborers-explainer-idUSKCN1U50EZ,2026-06-06
Air Liquide,Analog Devices,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,GlobalFoundries,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Hua Hong Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Infineon,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Intel,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Kioxia,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Microchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Micron,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,NXP,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Nanya Technology,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Nexchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Powerchip (PSMC),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Renesas,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Rohm,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,SK Hynix,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,SMIC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,STMicroelectronics,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Samsung Foundry,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Samsung Memory,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,TSMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Texas Instruments,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Tower Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,UMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Vanguard (VIS),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Western Digital,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,Wolfspeed,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Liquide,onsemi,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Analog Devices,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,GlobalFoundries,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Hua Hong Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Infineon,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Intel,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Kioxia,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Microchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Micron,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,NXP,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Nanya Technology,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Nexchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Powerchip (PSMC),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Renesas,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Rohm,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,SK Hynix,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,SMIC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,STMicroelectronics,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Samsung Foundry,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Samsung Memory,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,TSMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Texas Instruments,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Tower Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,UMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Vanguard (VIS),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Western Digital,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,Wolfspeed,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Linde,onsemi,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Analog Devices,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,GlobalFoundries,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Hua Hong Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Infineon,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Intel,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Kioxia,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Microchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Micron,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,NXP,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Nanya Technology,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Nexchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Powerchip (PSMC),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Renesas,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Rohm,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,SK Hynix,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,SMIC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,STMicroelectronics,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Samsung Foundry,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Samsung Memory,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,TSMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Texas Instruments,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Tower Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,UMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Vanguard (VIS),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Western Digital,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,Wolfspeed,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Air Products,onsemi,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Analog Devices,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,GlobalFoundries,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Hua Hong Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Infineon,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Intel,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Kioxia,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Microchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Micron,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,NXP,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Nanya Technology,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Nexchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Powerchip (PSMC),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Renesas,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Rohm,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,SK Hynix,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,SMIC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,STMicroelectronics,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Samsung Foundry,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Samsung Memory,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,TSMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Texas Instruments,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Tower Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,UMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Vanguard (VIS),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Western Digital,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,Wolfspeed,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Taiyo Nippon Sanso,onsemi,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Analog Devices,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,GlobalFoundries,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Hua Hong Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Infineon,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Intel,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Kioxia,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Microchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Micron,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,NXP,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Nanya Technology,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Nexchip,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Powerchip (PSMC),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Renesas,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Rohm,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,SK Hynix,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,SMIC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,STMicroelectronics,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Samsung Foundry,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Samsung Memory,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,TSMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Texas Instruments,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Tower Semiconductor,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,UMC,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Vanguard (VIS),material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Western Digital,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,Wolfspeed,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Messer,onsemi,material,,,,https://www.airliquide.com/group/activities/electronics,2026-06-06
Hoya,Photronics,material,,,,https://www.photronics.com/products/,2026-06-06
Hoya,Toppan Photomask,material,,,,https://www.photronics.com/products/,2026-06-06
Hoya,TSMC,material,,,,https://www.photronics.com/products/,2026-06-06
Hoya,Samsung Foundry,material,,,,https://www.photronics.com/products/,2026-06-06
Hoya,Intel,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,TSMC,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Samsung Foundry,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,GlobalFoundries,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,UMC,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,SMIC,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Hua Hong Semiconductor,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Tower Semiconductor,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Powerchip (PSMC),material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Vanguard (VIS),material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Nexchip,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Infineon,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,STMicroelectronics,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,NXP,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Texas Instruments,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Analog Devices,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Microchip,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,onsemi,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Renesas,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Rohm,material,,,,https://www.photronics.com/products/,2026-06-06
Photronics,Wolfspeed,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,TSMC,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Samsung Foundry,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,GlobalFoundries,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,UMC,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,SMIC,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Hua Hong Semiconductor,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Tower Semiconductor,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Powerchip (PSMC),material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Vanguard (VIS),material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Nexchip,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Infineon,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,STMicroelectronics,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,NXP,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Texas Instruments,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Analog Devices,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Microchip,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,onsemi,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Renesas,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Rohm,material,,,,https://www.photronics.com/products/,2026-06-06
Toppan Photomask,Wolfspeed,material,,,,https://www.photronics.com/products/,2026-06-06
Ajinomoto,Unimicron,material,,100,,https://www.ajinomoto.com/ir/event/pdf/2021/ABF_briefing.pdf,2026-06-06
Ajinomoto,Ibiden,material,,100,,https://www.ajinomoto.com/ir/event/pdf/2021/ABF_briefing.pdf,2026-06-06
Ajinomoto,Shinko Electric Industries,material,,100,,https://www.ajinomoto.com/ir/event/pdf/2021/ABF_briefing.pdf,2026-06-06
Ajinomoto,AT&S,material,,100,,https://www.ajinomoto.com/ir/event/pdf/2021/ABF_briefing.pdf,2026-06-06
Ajinomoto,Nan Ya PCB,material,,100,,https://www.ajinomoto.com/ir/event/pdf/2021/ABF_briefing.pdf,2026-06-06
Unimicron,ASE Group,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Amkor,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,JCET,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Powertech Technology,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Tongfu Microelectronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,King Yuan Electronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,ChipMOS,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,UTAC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Nvidia,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,AMD,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Intel,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Apple,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Qualcomm,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,Broadcom,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Unimicron,TSMC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,ASE Group,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Amkor,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,JCET,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Powertech Technology,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Tongfu Microelectronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,King Yuan Electronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,ChipMOS,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,UTAC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Nvidia,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,AMD,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Intel,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Apple,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Qualcomm,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,Broadcom,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Ibiden,TSMC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,ASE Group,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Amkor,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,JCET,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Powertech Technology,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Tongfu Microelectronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,King Yuan Electronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,ChipMOS,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,UTAC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Nvidia,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,AMD,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Intel,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Apple,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Qualcomm,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,Broadcom,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Shinko Electric Industries,TSMC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,ASE Group,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Amkor,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,JCET,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Powertech Technology,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Tongfu Microelectronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,King Yuan Electronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,ChipMOS,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,UTAC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Nvidia,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,AMD,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Intel,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Apple,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Qualcomm,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,Broadcom,material,,,,https://www.unimicron.com/en/products/,2026-06-06
AT&S,TSMC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,ASE Group,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Amkor,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,JCET,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Powertech Technology,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Tongfu Microelectronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,King Yuan Electronics,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,ChipMOS,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,UTAC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Nvidia,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,AMD,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Intel,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Apple,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Qualcomm,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,Broadcom,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Nan Ya PCB,TSMC,material,,,,https://www.unimicron.com/en/products/,2026-06-06
Soitec,STMicroelectronics,material,,,,https://www.soitec.com/en/products,2026-06-06
Soitec,GlobalFoundries,material,,,,https://www.soitec.com/en/products,2026-06-06
Soitec,Qualcomm,material,,,,https://www.soitec.com/en/products,2026-06-06
Soitec,NXP,material,,,,https://www.soitec.com/en/products,2026-06-06
Synopsys,AMD,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Amazon,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Ambarella,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Analog Devices,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Apple,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Broadcom,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Cerebras,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Google,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,HiSilicon,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Infineon,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Intel,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
Synopsys,Kioxia,EDA,,,,https://www.semi.org/en/communities/esd-alliance,2026-06-06
