node,node_type,label,degree,pagerank,genres
movie_109383,movie,"Oversimplification of Her Beauty, An (2012)",1,2.028068216173045e-05,Animation|Comedy|Drama|Romance
movie_109968,movie,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),2,2.5865687796880875e-05,Action|Drama
movie_111817,movie,Jimi: All Is by My Side (2013),1,2.028068216173045e-05,Drama
movie_113348,movie,Teenage Mutant Ninja Turtles (2014),4,3.603473945071927e-05,Action|Adventure|Comedy
movie_114847,movie,Autómata (Automata) (2014),1,2.028068216173045e-05,Sci-Fi|Thriller
movie_116505,movie,New Kids Nitro (2011),1,2.028068216173045e-05,Action|Comedy
movie_117364,movie,Virunga (2014),1,2.028068216173045e-05,Documentary|War
movie_117531,movie,Watermark (2014),1,2.028068216173045e-05,Documentary
movie_117545,movie,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),2,2.4749077490868407e-05,Animation
movie_117849,movie,La Belle Verte (1996),1,2.028068216173045e-05,Comedy
movie_118784,movie,Good Copy Bad Copy (2007),1,2.028068216173045e-05,Documentary
movie_118880,movie,"Girl Walks Home Alone at Night, A (2014)",2,2.5865687796880875e-05,Horror|Romance|Thriller
movie_120761,movie,By the Law (1926),1,2.028068216173045e-05,Drama
movie_121169,movie,The Duke of Burgundy (2014),1,2.028068216173045e-05,Drama
movie_124853,movie,Why Man Creates (1968),1,2.028068216173045e-05,Animation|Documentary
movie_127114,movie,The End of the Tour (2015),1,2.028068216173045e-05,Drama
movie_127172,movie,A Story of Children and Film (2013),1,2.028068216173045e-05,Documentary
movie_127180,movie,"Story of Film: An Odyssey, The (2011)",1,2.028068216173045e-05,Documentary
movie_127204,movie,The Overnight (2015),2,2.6223310467227227e-05,Comedy
movie_127298,movie,A Pigeon Sat on a Branch Reflecting on Existence (2014),2,2.6015072524047647e-05,Comedy|Drama
movie_128900,movie,The Natural Love (1996),1,2.028068216173045e-05,Documentary
movie_128902,movie,The Forgotten Space (2010),1,2.028068216173045e-05,Documentary
movie_128991,movie,Johnny Express (2014),1,2.028068216173045e-05,Animation|Comedy|Sci-Fi
movie_133802,movie,Slow West (2015),2,2.5865687796880875e-05,Action|Thriller|Western
movie_134019,movie,The Monkey King (1964),1,2.028068216173045e-05,Animation
movie_134796,movie,Bitter Lake (2015),1,2.028068216173045e-05,Documentary
movie_136024,movie,The Professional: Golgo 13 (1983),1,2.028068216173045e-05,Action|Animation|Crime
movie_138966,movie,Nasu: Summer in Andalusia (2003),1,2.028068216173045e-05,Animation
movie_140162,movie,Love (2015),1,2.028068216173045e-05,Drama|Romance
movie_140737,movie,The Lost Room (2006),1,2.028068216173045e-05,Action|Fantasy|Mystery
movie_140816,movie,Tangerine (2015),1,2.028068216173045e-05,Comedy|Drama
movie_143525,movie,Chasuke's Journey (2015),1,2.028068216173045e-05,Comedy|Drama
movie_143896,movie,How To Change The World (2015),1,2.028068216173045e-05,Documentary
movie_144478,movie,"Sex, Drugs & Taxation (2013)",1,2.028068216173045e-05,Comedy|Drama
movie_145080,movie,Extraordinary Tales (2015),1,2.028068216173045e-05,Animation|Horror|Mystery
movie_147002,movie,Eros (2004),1,2.028068216173045e-05,Drama|Romance
movie_148424,movie,Chi-Raq (2015),2,2.5865687796880875e-05,Comedy|Drama
movie_150696,movie,Tomorrow (2015),1,2.028068216173045e-05,Documentary
movie_152065,movie,Embrace of the Serpent (2016),1,2.028068216173045e-05,Adventure|Drama
movie_155774,movie,Neon Bull (2015),1,2.028068216173045e-05,Adventure
movie_158842,movie,My Scientology Movie (2016),1,2.028068216173045e-05,Documentary
movie_159976,movie,Pelé: Birth of a Legend (2016),1,2.028068216173045e-05,Drama
movie_160684,movie,Marauders (2016),1,2.028068216173045e-05,Action
movie_168612,movie,Ghost in the Shell (2017),2,2.495637973418482e-05,Action|Drama|Sci-Fi
movie_170355,movie,Mulholland Dr. (1999),2,2.5947411473707735e-05,Drama|Mystery|Romance
movie_171495,movie,Cosmos,2,2.5947411473707735e-05,(no genres listed)
movie_173197,movie,The Square (2017),2,2.495637973418482e-05,Drama
movie_173291,movie,Valerian and the City of a Thousand Planets (2017),4,3.3725191596584335e-05,Action|Adventure|Sci-Fi
movie_173317,movie,Shadow World (2016),1,2.028068216173045e-05,Documentary
movie_179135,movie,Blue Planet II (2017),1,2.028068216173045e-05,Documentary
movie_184245,movie,De platte jungle (1978),1,2.028068216173045e-05,Documentary
movie_188675,movie,Dogman (2018),1,2.028068216173045e-05,Crime|Drama
movie_188833,movie,The Man Who Killed Don Quixote (2018),1,2.028068216173045e-05,Adventure|Comedy|Fantasy
movie_189381,movie,SuperFly (2018),1,2.028068216173045e-05,Action|Crime|Thriller
movie_26555,movie,Spies Like Us (1985),2,2.4710814479240764e-05,Comedy
movie_2882,movie,Jakob the Liar (1999),4,3.085703979534299e-05,Drama
movie_110127,movie,Noah (2014),5,3.748009690205672e-05,Adventure|Drama|IMAX
movie_111443,movie,Chef (2014),2,2.0694268678667444e-05,Comedy
movie_3884,movie,"Crew, The (2000)",3,2.9123855849708044e-05,Comedy
movie_3899,movie,Circus (2000),1,1.9578509236378967e-05,Crime|Drama|Thriller
movie_3912,movie,Beautiful (2000),2,2.3457126537730756e-05,Comedy|Drama
movie_30,movie,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),3,2.701534213162329e-05,Crime|Drama
movie_80,movie,"White Balloon, The (Badkonake sefid) (1995)",2,2.402930594812257e-05,Children|Drama
movie_183,movie,Mute Witness (1994),2,2.2090514236234392e-05,Comedy|Horror|Thriller
movie_2425,movie,"General, The (1998)",2,2.314085964168213e-05,Crime
movie_2848,movie,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",1,1.8465162069227762e-05,Drama
movie_2894,movie,Romance (1999),1,1.8465162069227762e-05,Drama|Romance
movie_4086,movie,"Big Easy, The (1987)",5,3.512559494389977e-05,Action|Crime|Mystery|Romance|Thriller
movie_4263,movie,Days of Wine and Roses (1962),2,2.4304546595736395e-05,Drama
movie_4294,movie,"5,000 Fingers of Dr. T, The (1953)",2,2.5010643415653323e-05,Children|Fantasy|Musical
movie_4471,movie,Arthur 2: On the Rocks (1988),3,2.883174808784345e-05,Comedy|Romance
movie_4500,movie,Drowning by Numbers (1988),1,1.8465162069227762e-05,Comedy|Drama
movie_4523,movie,Milagro Beanfield War (1988),2,2.2889119782346677e-05,Comedy|Drama|Fantasy
movie_4714,movie,Any Which Way You Can (1980),2,2.314085964168213e-05,Comedy
movie_4717,movie,"Battle Creek Brawl (Big Brawl, The) (1980)",1,1.8465162069227762e-05,Action|Comedy
movie_4927,movie,"Last Wave, The (1977)",1,1.8465162069227762e-05,Fantasy|Mystery|Thriller
movie_5033,movie,"Russia House, The (1990)",2,2.4304546595736395e-05,Drama|Thriller
movie_5075,movie,Waydowntown (2000),3,2.664533375000713e-05,Comedy
movie_5980,movie,Black Christmas (1974),2,2.3139485580289184e-05,Horror|Mystery|Thriller
movie_27866,movie,In My Father's Den (2004),1,1.8384431503342662e-05,Drama
movie_70451,movie,Max Manus (2008),1,1.8384431503342662e-05,Action|Drama|War
movie_73344,movie,"Prophet, A (Un Prophète) (2009)",4,3.187352353421854e-05,Crime|Drama
movie_81257,movie,In a Better World (Hævnen) (2010),1,1.8384431503342662e-05,Drama
movie_84240,movie,Even the Rain (También la lluvia) (2010),1,1.8384431503342662e-05,Drama
movie_102194,movie,Mud (2012),3,2.5530427876780435e-05,Adventure|Crime|Drama
movie_165101,movie,Inferno (2016),4,2.8868122716089886e-05,Mystery|Thriller
movie_130482,movie,Too Late for Tears (1949),1,1.905806783006927e-05,Crime|Drama|Film-Noir|Mystery|Thriller
movie_136850,movie,Villain (1971),1,1.905806783006927e-05,Crime|Drama|Thriller
movie_26528,movie,Anne of Green Gables (1985),3,2.5046538511414725e-05,Children|Drama
movie_193609,movie,Andrew Dice Clay: Dice Rules (1991),1,1.7644332047516005e-05,Comedy
movie_3420,movie,...And Justice for All (1979),3,2.7343695753661724e-05,Drama|Thriller
movie_5226,movie,All the Right Moves (1983),2,2.3731810188231764e-05,Drama|Romance
movie_7925,movie,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",2,2.2566749172784553e-05,Action|Adventure
movie_26564,movie,'Round Midnight (1986),2,2.4437907008148695e-05,Drama|Musical
movie_80917,movie,Monsters (2010),1,1.789242566172313e-05,Drama|Sci-Fi
movie_92938,movie,Ghost Rider: Spirit of Vengeance (2012),5,3.559787780556899e-05,Action|Fantasy|Thriller
movie_93610,movie,Space Battleship Yamato (2010),1,1.789242566172313e-05,Action|Adventure|Drama
movie_97757,movie,'Hellboy': The Seeds of Creation (2004),1,1.789242566172313e-05,Action|Adventure|Comedy|Documentary|Fantasy
movie_3567,movie,Bossa Nova (2000),1,1.9248418008790135e-05,Comedy|Drama|Romance
movie_3580,movie,Up at the Villa (2000),2,2.406187905326061e-05,Drama
movie_30850,movie,"Merchant of Venice, The (2004)",4,3.385966992213862e-05,Drama
movie_47404,movie,Mind Game (2004),2,2.3365449579431237e-05,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
movie_59118,movie,Happy-Go-Lucky (2008),1,1.7780443944280808e-05,Comedy|Drama
movie_189043,movie,Boundaries (2018),1,2.071913794483101e-05,Comedy|Drama
movie_189111,movie,Spiral (2018),1,2.071913794483101e-05,Documentary
movie_190207,movie,Tilt (2011),1,2.071913794483101e-05,Drama|Romance
movie_190209,movie,Jeff Ross Roasts the Border (2017),1,2.071913794483101e-05,Comedy
movie_190213,movie,John From (2015),1,2.071913794483101e-05,Drama
movie_190215,movie,Liquid Truth (2017),1,2.071913794483101e-05,Drama
movie_190219,movie,Bunny (1998),1,2.071913794483101e-05,Animation
movie_190221,movie,Hommage à Zgougou (et salut à Sabine Mamou) (2002),1,2.071913794483101e-05,Documentary
movie_6869,movie,Bus 174 (Ônibus 174) (2002),3,2.9007880157157157e-05,Crime|Documentary
movie_56869,movie,Drained (O cheiro do Ralo) (2006),1,1.817313016435157e-05,Comedy
movie_58842,movie,Assembly (Ji jie hao) (2007) ,1,1.817313016435157e-05,Action|Drama|War
movie_77177,movie,Wild China (2008),1,1.817313016435157e-05,Documentary
movie_82378,movie,All Good Things (2010),2,2.4115758469848345e-05,Drama|Mystery|Thriller
movie_90345,movie,"Thing, The (2011)",4,2.968346075329996e-05,Horror|Mystery|Sci-Fi|Thriller
movie_92243,movie,"Flowers of War, The (Jin líng shí san chai) (2011)",1,1.817313016435157e-05,Drama|War
movie_109687,movie,Particle Fever (2013),1,1.817313016435157e-05,Documentary
movie_115969,movie,Generation War (2013),1,1.817313016435157e-05,Drama|War
movie_141749,movie,The Danish Girl (2015),2,2.2453753339905502e-05,Drama
movie_141890,movie,Beasts of No Nation (2015),2,2.3907520526668765e-05,Drama|War
movie_156783,movie,Jimmy Carr: Making People Laugh (2010),1,1.817313016435157e-05,Comedy
movie_166946,movie,The Founder (2016),2,2.2399553512693183e-05,Drama
movie_176751,movie,American Made (2017),2,2.284882773680594e-05,Crime|Thriller
movie_94405,movie,Safe (2012),2,2.2504073821718202e-05,Action|Crime|Thriller
movie_2188,movie,54 (1998),5,3.559429996628656e-05,Drama
movie_2370,movie,"Emerald Forest, The (1985)",1,1.8461951595875305e-05,Action|Adventure|Drama
movie_2676,movie,Instinct (1999),6,3.928059816847675e-05,Drama|Thriller
movie_2975,movie,"Best Man, The (1999)",1,1.8461951595875305e-05,Comedy|Drama
movie_4195,movie,"Abominable Dr. Phibes, The (1971)",3,3.015883000351583e-05,Horror|Mystery
movie_4419,movie,All That Heaven Allows (1955),4,3.3166100703301465e-05,Drama|Romance
movie_5404,movie,84 Charing Cross Road (1987),3,2.920236738565639e-05,Drama|Romance
movie_5707,movie,Absence of Malice (1981),2,2.4778409672537476e-05,Drama|Romance
movie_27751,movie,'Salem's Lot (2004),1,1.8939025146028844e-05,Drama|Horror|Mystery|Thriller
movie_38164,movie,"All This, and Heaven Too (1940)",1,1.8939025146028844e-05,Drama|Romance
movie_521,movie,Romeo Is Bleeding (1993),3,2.7020700469775908e-05,Crime|Thriller
movie_1572,movie,"Contempt (Mépris, Le) (1963)",2,2.3407440842953005e-05,Drama
movie_2442,movie,Hilary and Jackie (1998),3,3.0136645737295023e-05,Drama
movie_4297,movie,Pelle the Conqueror (Pelle erobreren) (1987),2,2.2698779543508092e-05,Drama
movie_4404,movie,Faust (1926),1,1.873311733189158e-05,Drama|Fantasy|Horror
movie_4422,movie,Cries and Whispers (Viskningar och rop) (1972),2,2.3546578376362057e-05,Drama
movie_5951,movie,Morvern Callar (2002),4,3.267400362259431e-05,Drama
movie_6023,movie,Band of Outsiders (Bande à part) (1964),2,2.2692312074673827e-05,Comedy|Crime|Drama|Romance
movie_6286,movie,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",4,3.4812343309749394e-05,Comedy|Crime|Drama
movie_6530,movie,"Tenant, The (Locataire, Le) (1976)",2,2.3407440842953005e-05,Drama|Horror|Mystery|Thriller
movie_7084,movie,"Play It Again, Sam (1972)",4,3.381411950257668e-05,Comedy|Romance
movie_7115,movie,Deep Red (Profondo rosso) (1975),5,3.945265432389558e-05,Horror|Mystery|Thriller
movie_7178,movie,"Great Gatsby, The (1974)",1,1.873311733189158e-05,Drama
movie_7179,movie,Wuthering Heights (1992),1,1.873311733189158e-05,Drama|Romance
movie_7820,movie,"Virgin Spring, The (Jungfrukällan) (1960)",2,2.3407440842953005e-05,Crime|Drama
movie_7937,movie,"Silence, The (Tystnaden) (1963)",2,2.3407440842953005e-05,Drama
movie_7940,movie,The Magician (1958),1,1.873311733189158e-05,Drama
movie_8405,movie,Hour of the Wolf (Vargtimmen) (1968),2,2.3407440842953005e-05,Drama|Horror
movie_32179,movie,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),1,1.873311733189158e-05,Crime|Drama|Thriller
movie_6223,movie,Spun (2001),2,2.3807336330665813e-05,Comedy|Crime|Drama
movie_6263,movie,Basic (2003),2,2.3358062106553057e-05,Drama|Thriller|War
movie_40412,movie,Dead Man's Shoes (2004),2,2.471664439336187e-05,Crime|Thriller
movie_52579,movie,"Vie en Rose, La (Môme, La) (2007)",2,2.3008919132800327e-05,Drama|Musical
movie_54787,movie,Death Sentence (2007),1,1.9131638758211445e-05,Drama|Thriller
movie_55555,movie,"Edge of Heaven, The (Auf der anderen Seite) (2007)",1,1.9131638758211445e-05,Drama
movie_57843,movie,Rise of the Footsoldier (2007),1,1.9131638758211445e-05,Action|Crime|Drama
movie_60857,movie,"Tracey Fragments, The (2007)",1,1.9131638758211445e-05,Drama
movie_60894,movie,"Edge of Love, The (2008)",1,1.9131638758211445e-05,Drama|Romance|War
movie_88179,movie,One Day (2011),1,1.9131638758211445e-05,Drama|Romance
movie_88272,movie,"Woman, The (2011)",2,2.471664439336187e-05,Horror
movie_88932,movie,Final Destination 5 (2011),1,1.9131638758211445e-05,Horror|Thriller|IMAX
movie_89028,movie,Don't Be Afraid of the Dark (2010),2,2.471664439336187e-05,Horror|Thriller
movie_89761,movie,"Dangerous Method, A (2011)",2,2.41270042245084e-05,Drama|Thriller
movie_90353,movie,Beautiful Boy (2010),1,1.9131638758211445e-05,Drama
movie_90471,movie,Puncture (2011),2,2.479836807018873e-05,Drama
movie_92048,movie,"Whistleblower, The (2010)",2,2.5074267063708222e-05,Drama|Thriller
movie_5074,movie,Storytelling (2001),3,2.7596479847436747e-05,Comedy|Drama
movie_7122,movie,King of Hearts (1966),1,1.792541680868542e-05,Comedy|Drama|War
movie_34164,movie,Happy Endings (2005),1,1.792541680868542e-05,Comedy|Drama
movie_44889,movie,Reefer Madness: The Movie Musical (2005),2,2.175277009626881e-05,Comedy|Drama|Musical
movie_48744,movie,Shortbus (2006),3,2.7366841062169117e-05,Comedy|Drama|Romance
movie_58492,movie,Snow Angels (2007),1,1.792541680868542e-05,Drama
movie_59141,movie,Son of Rambow (2007),3,2.616120333636055e-05,Children|Comedy|Drama
movie_1996,movie,Poltergeist III (1988),4,3.125591492738879e-05,Horror|Thriller
movie_4354,movie,Unlawful Entry (1992),1,1.7926027534098415e-05,Crime|Thriller
movie_4622,movie,Loverboy (1989),2,2.2601725106552787e-05,Comedy
movie_6612,movie,Brother's Keeper (1992),2,2.292139300039537e-05,Documentary
movie_8580,movie,Into the Woods (1991),1,1.7926027534098415e-05,Adventure|Comedy|Fantasy|Musical
movie_8998,movie,That's Entertainment (1974),1,1.7926027534098415e-05,Documentary
movie_27329,movie,Paradise Lost 2: Revelations (2000),1,1.7926027534098415e-05,Documentary
movie_53024,movie,Jonestown: The Life and Death of Peoples Temple (2006),4,3.233500751319752e-05,Documentary
movie_59810,movie,Recount (2008),1,1.7926027534098415e-05,Drama
movie_73854,movie,"Rudolph, the Red-Nosed Reindeer (1964)",3,2.8287498954303108e-05,Adventure|Animation|Children|Fantasy|Musical
movie_74282,movie,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),2,2.219264325679047e-05,Children|Drama|Romance
movie_93040,movie,"Civil War, The (1990)",1,1.7926027534098415e-05,Documentary|War
movie_96563,movie,Paradise Lost 3: Purgatory (2011),1,1.7926027534098415e-05,Documentary
movie_2226,movie,"Ring, The (1927)",1,2.025032983233544e-05,Drama
movie_26095,movie,"Carabineers, The (Carabiniers, Les) (1963)",1,2.025032983233544e-05,Comedy|Drama|War
movie_65350,movie,"General Died at Dawn, The (1936)",1,2.025032983233544e-05,Adventure|Crime|Thriller
movie_70687,movie,Paper Heart (2009),2,2.38104187875562e-05,Comedy|Documentary|Drama|Romance
movie_85334,movie,Hard Ticket to Hawaii (1987),1,2.025032983233544e-05,Action|Comedy
movie_87028,movie,"Roommate, The (2011)",1,2.025032983233544e-05,Drama|Thriller
movie_89386,movie,Pearl Jam Twenty (2011),1,2.025032983233544e-05,Documentary|Musical
movie_26472,movie,"Norte, El (1984)",1,1.7816028489693376e-05,Adventure|Drama
movie_1647,movie,Playing God (1997),3,2.8963457213615384e-05,Crime|Drama|Thriller
movie_161127,movie,The Infiltrator (2016),2,2.2719728701097053e-05,Crime|Drama
movie_176389,movie,The Nut Job 2: Nutty by Nature (2017),1,1.842735327115536e-05,Adventure|Animation|Children|Comedy
movie_176579,movie,Cage Dive (2017),1,1.842735327115536e-05,Drama|Horror|Thriller
movie_96964,movie,"Tall Man, The (2012)",1,1.8589929142249496e-05,Crime|Drama|Mystery
movie_101415,movie,"First Time, The (2012)",2,2.4532557447746273e-05,Comedy|Drama|Romance
movie_106062,movie,Jackass Presents: Bad Grandpa (2013),2,2.4532557447746273e-05,Comedy
movie_107997,movie,We Are What We Are (2013),2,2.4174934777399925e-05,Drama|Horror|Mystery|Thriller
movie_109569,movie,3 Days to Kill (2014),2,2.4324319504566697e-05,Action|Crime|Drama
movie_113604,movie,If I Stay (2014),1,1.8589929142249496e-05,Drama
movie_114494,movie,Who Am I (Kein System Ist Sicher) (2014),1,1.8589929142249496e-05,Thriller
movie_132888,movie,Comedy Central Roast of James Franco (2013),1,1.8589929142249496e-05,Comedy
movie_145935,movie,"Peanuts Movie, The (2015)",1,1.8589929142249496e-05,Adventure|Animation|Children|Comedy
movie_148172,movie,The 5th Wave (2016),2,2.4532557447746273e-05,Adventure|Sci-Fi|Thriller
movie_155288,movie,Eye in the Sky (2016),3,2.820159987915558e-05,Drama|Thriller|War
movie_155820,movie,Keanu (2016),2,2.4532557447746273e-05,Comedy
movie_1565,movie,Head Above Water (1996),1,1.8393809869573197e-05,Comedy|Thriller
movie_2695,movie,"Boys, The (1998)",1,1.8393809869573197e-05,Drama
movie_3299,movie,Hanging Up (2000),3,2.5130648386086973e-05,Comedy|Drama
movie_3453,movie,Here on Earth (2000),2,2.1791239778909464e-05,Drama|Romance
movie_4053,movie,Double Take (2001),2,2.433643817506997e-05,Action|Comedy
movie_4078,movie,Amazing Grace and Chuck (1987),1,1.8393809869573197e-05,Drama
movie_4505,movie,For Keeps (1988),1,1.8393809869573197e-05,Drama|Romance
movie_4517,movie,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),2,2.3289873836470533e-05,Horror|Mystery|Thriller
movie_2307,movie,One Tough Cop (1998),1,1.8127078133651368e-05,Action|Crime
movie_2399,movie,Santa Claus: The Movie (1985),4,3.3489167903640736e-05,Adventure|Children|Fantasy
movie_3127,movie,Holy Smoke (1999),3,2.8366919585000547e-05,Comedy|Drama
movie_3162,movie,Simpatico (1999),1,1.8127078133651368e-05,Comedy|Drama
movie_3545,movie,Cabaret (1972),5,3.7513808353916415e-05,Drama|Musical
movie_3716,movie,Fatal Beauty (1987),1,1.8127078133651368e-05,Action|Comedy|Crime|Drama
movie_3731,movie,Cutter's Way (1981),1,1.8127078133651368e-05,Drama|Thriller
movie_3758,movie,Communion (1989),2,2.2111543036631543e-05,Drama|Sci-Fi|Thriller
movie_3922,movie,Bikini Beach (1964),1,1.8127078133651368e-05,Comedy
movie_33312,movie,"Cocoanuts, The (1929)",1,1.7816393025213042e-05,Comedy|Musical
movie_55167,movie,Tekkonkinkreet (Tekkon kinkurîto) (2006),4,3.106026333717549e-05,Action|Adventure|Animation|Crime|Fantasy
movie_112512,movie,Colourful (Karafuru) (2010),1,1.8269335593774318e-05,Animation|Drama|Fantasy|Mystery
movie_335,movie,Underneath (1995),2,2.1048589279108622e-05,Mystery|Thriller
movie_882,movie,"Trigger Effect, The (1996)",1,1.785348021222449e-05,Drama|Thriller
movie_1351,movie,Blood and Wine (Blood & Wine) (1996),3,2.8333670568672253e-05,Crime|Drama|Thriller
movie_1352,movie,Albino Alligator (1996),2,2.352020952420178e-05,Crime|Thriller
movie_1601,movie,Hoodlum (1997),3,2.8195907096656147e-05,Crime|Drama|Film-Noir
movie_3648,movie,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",1,2.1060673914646972e-05,Horror|Sci-Fi
movie_4434,movie,"10th Victim, The (La decima vittima) (1965)",1,2.1060673914646972e-05,Action|Comedy|Sci-Fi|Thriller
movie_4942,movie,"Angry Red Planet, The (1959)",1,2.1060673914646972e-05,Sci-Fi
movie_5113,movie,After the Fox (Caccia alla volpe) (1966),2,2.5734997425708394e-05,Comedy|Crime
movie_5288,movie,"Atomic Cafe, The (1982)",2,2.605603938094393e-05,Documentary|War
movie_5468,movie,20 Million Miles to Earth (1957),1,2.1060673914646972e-05,Sci-Fi
movie_5706,movie,...All the Marbles (1981),1,2.1060673914646972e-05,Comedy|Drama
movie_5979,movie,Attack of the Crab Monsters (1957),1,2.1060673914646972e-05,Horror|Sci-Fi
movie_6021,movie,"American Friend, The (Amerikanische Freund, Der) (1977)",1,2.1060673914646972e-05,Crime|Drama|Mystery|Thriller
movie_6654,movie,Atragon (Kaitei Gunkan) (1963),1,2.1060673914646972e-05,Adventure|Sci-Fi
movie_6656,movie,Attack of the Puppet People (1958),1,2.1060673914646972e-05,Horror|Sci-Fi
movie_6836,movie,"Amazing Transparent Man, The (1960)",1,2.1060673914646972e-05,Sci-Fi
movie_6899,movie,Alien from L.A. (1988),1,2.1060673914646972e-05,Sci-Fi
movie_7104,movie,1941 (1979),3,3.167899979259812e-05,Comedy|War
movie_7304,movie,Allegro non troppo (1977),1,2.1060673914646972e-05,Animation|Comedy|Fantasy|Musical
movie_7756,movie,Alexander Nevsky (Aleksandr Nevskiy) (1938),2,2.6624817793541783e-05,Action|Drama|War
movie_7834,movie,After the Thin Man (1936),3,3.0471457627600596e-05,Comedy|Crime|Mystery|Romance
movie_8138,movie,Attack of the Giant Leeches (1959),2,2.7003302220143746e-05,Horror|Sci-Fi
movie_8610,movie,All of Me (1984),2,2.6900058441155605e-05,Comedy|Fantasy
movie_25959,movie,Annie Get Your Gun (1950),1,2.1060673914646972e-05,Comedy|Musical|Romance|Western
movie_27692,movie,And Starring Pancho Villa as Himself (2003),1,2.1060673914646972e-05,Action|Comedy|Drama|War
movie_32139,movie,"Agony and the Ecstasy, The (1965)",1,2.1060673914646972e-05,Drama
movie_42556,movie,7 Faces of Dr. Lao (1964),1,2.1060673914646972e-05,Fantasy|Mystery|Western
movie_56837,movie,As You Like It (2006),1,2.1060673914646972e-05,Comedy|Drama|Romance
movie_71302,movie,Attack of the 50 Foot Woman (1958),1,2.1060673914646972e-05,Comedy|Sci-Fi
movie_71999,movie,Aelita: The Queen of Mars (Aelita) (1924),1,2.1060673914646972e-05,Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
movie_80748,movie,Alice in Wonderland (1933),1,2.1060673914646972e-05,Adventure|Children|Fantasy
movie_84799,movie,"Asphyx, The (1973)",1,2.1060673914646972e-05,Horror|Sci-Fi
movie_87287,movie,American Grindhouse (2010),1,2.1060673914646972e-05,Documentary
movie_92760,movie,"Atomic Brain, The (1963)",1,2.1060673914646972e-05,Horror|Sci-Fi
movie_94262,movie,"Atomic Submarine, The (1959)",1,2.1060673914646972e-05,Sci-Fi|Thriller
movie_152,movie,"Addiction, The (1995)",2,2.430162273536211e-05,Drama|Horror
movie_2656,movie,Tarantula (1955),1,1.874161591656302e-05,Horror|Sci-Fi
movie_4444,movie,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",3,2.6748144925738272e-05,Action|Crime
movie_4814,movie,Don't Say a Word (2001),5,3.693521718162084e-05,Thriller
movie_5134,movie,Mean Machine (2001),2,2.3417313489017395e-05,Comedy|Drama
movie_5476,movie,Halloween: Resurrection (Halloween 8) (2002),3,2.7613989251566786e-05,Horror|Thriller
movie_6889,movie,Brother Bear (2003),2,2.2835735837172398e-05,Adventure|Animation|Children
movie_7310,movie,Raw Deal (1986),3,2.660279049389781e-05,Action
movie_8526,movie,Around the World in 80 Days (2004),3,3.0269249857210223e-05,Adventure|Children|Comedy
movie_26585,movie,"Better Tomorrow, A (Ying hung boon sik) (1986)",3,2.9993350863690734e-05,Crime|Drama|Thriller
movie_26999,movie,"Lion King II: Simba's Pride, The (1998)",2,2.2835735837172398e-05,Adventure|Animation|Children|Musical|Romance
movie_27584,movie,Dead End (2003),2,2.432662155171345e-05,Comedy|Horror|Mystery|Thriller
movie_27683,movie,Tremors 4: The Legend Begins (2004),1,1.874161591656302e-05,Action|Comedy|Horror|Sci-Fi|Thriller|Western
movie_27802,movie,Infernal Affairs 2 (Mou gaan dou II) (2003),1,1.874161591656302e-05,Action|Crime|Drama|Thriller
movie_31698,movie,Son of the Mask (2005),1,1.874161591656302e-05,Adventure|Children|Comedy|Fantasy
movie_31804,movie,Night Watch (Nochnoy dozor) (2004),4,3.1069917005143406e-05,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
movie_32456,movie,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",2,2.231584590285654e-05,Animation|Comedy|Drama|Fantasy
movie_32743,movie,Ringu 0: Bâsudei (2000),1,1.874161591656302e-05,Drama|Horror|Thriller
movie_33644,movie,Dominion: Prequel to the Exorcist (2005),1,1.874161591656302e-05,Horror|Thriller
movie_40614,movie,Derailed (2005),4,3.275042575760722e-05,Drama|Thriller
movie_40617,movie,Creep (2004),1,1.874161591656302e-05,Horror|Thriller
movie_44020,movie,Ultimate Avengers (2006),2,2.440834522854031e-05,Action|Animation|Children|Sci-Fi
movie_47124,movie,"Ant Bully, The (2006)",2,2.3210011245700978e-05,Adventure|Animation|Children|Comedy|Fantasy|IMAX
movie_51927,movie,Dead Silence (2007),2,2.432662155171345e-05,Horror|Mystery|Thriller
movie_52950,movie,Day Watch (Dnevnoy dozor) (2006),2,2.432662155171345e-05,Action|Fantasy|Horror|Thriller
movie_58404,movie,Justice League: The New Frontier (2008) ,2,2.440834522854031e-05,Action|Adventure|Animation|Fantasy|Sci-Fi
